Nasco_product_category,Nasco_product_sub_category,Nasco_product_id,Nasco_product_name,Nasco_product_quantity,Nasco_product_price,Nasco_product_url,Nasco_image_url
Career Technical Education,Hospitality & Tourism,WA05630,Taylor® Candy/Jelly/Deep Fry Thermometer,1,$ 4.8,https://www.nascoeducation.com/taylor-candy-jelly-deep-fry-thermometer-wa05630.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa05630-main_stlfnmea4tzsdl4t.jpg
Career Technical Education,Hospitality & Tourism,WA04730,Nordic Ware® 12-Cup Formed Bundt® Pan,1,$ 17.5,https://www.nascoeducation.com/nordic-ware-12-cup-formed-bundt-pan-wa04730.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa04730-main_uarrkugzthkb0kqe.jpg
Career Technical Education,Hospitality & Tourism,WA04058,Tuffy Carts™ - 3-Shelf,1,$ 136.58,https://www.nascoeducation.com/tuffy-carts-3-shelf-wa04058.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa04058-main_34cyvanmgelqfzoe.jpg
Career Technical Education,Hospitality & Tourism,WA04018,Wilton® Standard Tube Coupler,1,$ 1.3,https://www.nascoeducation.com/wilton-standard-tube-coupler-wa04018.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa04018-main_9aeookqn6saljd64.jpg
Career Technical Education,Hospitality & Tourism,WA01732,Taylor® Combination Confectionary/Deep Fry Thermometer,1,$ 26.39,https://www.nascoeducation.com/taylor-combination-confectionary-deep-fry-thermometer-wa01732.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa01732-main_edlycbmgznl68epb.jpg
Career Technical Education,Hospitality & Tourism,W09875,Nasco Beef Cut Identification Program,1,$ 309,https://www.nascoeducation.com/nasco-beef-cut-identification-program-w09875.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w09875-main_irgeuyxgqiagjeyz.jpg
Career Technical Education,Hospitality & Tourism,W09041,Fiskars® Premier 7 Take-Apart Shears,1,$ 14.3,https://www.nascoeducation.com/fiskars-premier-7-take-apart-shears-w09041.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w09041-main_mdqaz6k5ewtcouem.jpg
Career Technical Education,Hospitality & Tourism,W09028,14 in. Pizza Pan,1,$ 10.25,https://www.nascoeducation.com/14-in-pizza-pan-w09028.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w09028-main_nqe0qugz6uaenlsu.jpg
Career Technical Education,Hospitality & Tourism,W03643,Paper Sandwich Bags,1,$ 49.99,https://www.nascoeducation.com/paper-sandwich-bags-w03643.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w03643-main.jpg
Career Technical Education,Hospitality & Tourism,W03586,Styrofoam™ Insulated Hot Drink Cups - 8 oz.,1,$ 69.88,https://www.nascoeducation.com/styrofoam-insulated-hot-drink-cups-8-oz-w03586.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w03586-main_xgdgigimnpjdx8ke.jpg
Career Technical Education,Hospitality & Tourism,W03507,Pyrex® Pie Plate,1,$ 8.11,https://www.nascoeducation.com/pyrex-pie-plate-w03507.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w03507-main_srzrz9iugxxhaavn.jpg
Career Technical Education,Hospitality & Tourism,W03314,12 in. Decorating Bag,1,$ 3.8,https://www.nascoeducation.com/12-in-decorating-bag-w03314.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w03314-main_noas4yxkiluqfl3x.jpg
Career Technical Education,Hospitality & Tourism,W02078,Institutional Can Opener,1,$ 189.6,https://www.nascoeducation.com/institutional-can-opener-w02078.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w02078-main_0pvgm97rd8zmzwyw.jpg
Career Technical Education,Hospitality & Tourism,W02052,Cake Decorating Comb,1,$ 1.5,https://www.nascoeducation.com/cake-decorating-comb-w02052.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w02052-main_cddgz0cwcyeocxg2.jpg
Career Technical Education,Hospitality & Tourism,W02037,Taylor® Meat Dial Thermometer,1,$ 12.1,https://www.nascoeducation.com/taylor-meat-dial-thermometer-w02037.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w02037-main_rzms4avjsylt9hvy.jpg
Career Technical Education,Hospitality & Tourism,W00902(G),Flower Nail,1,$ 1,https://www.nascoeducation.com/flower-nail-w00902g.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/0/w00902g-main_nqmn5bdblcb44brl.jpg
Career Technical Education,Hospitality & Tourism,TB26148,Measuring Cups/Pitchers Set,1,$ 58,https://www.nascoeducation.com/measuring-cups-pitchers-set-tb26148.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb26148-main_rzhizxv9ib9dq0zu.jpg
Career Technical Education,Hospitality & Tourism,SB41547,Glo Germ™ Gel,1,$ 24.36,https://www.nascoeducation.com/glo-germ-gel-sb41547.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb41547-main_hknqe25dyy8oests.jpg
Career Technical Education,Hospitality & Tourism,SB34586,UV Lamp Flashlight,1,$ 44.3,https://www.nascoeducation.com/uv-lamp-flashlight-sb34586.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb34586-main_kkeibhqevybs3mk3.jpg
Career Technical Education,Hospitality & Tourism,SB34585,Germ Powder,1,$ 59.99,https://www.nascoeducation.com/germ-powder-sb34585.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb34585-main_gsh4zclxxeoswjg3.jpg
Career Technical Education,Hospitality & Tourism,PE06524,Portable Jump Rope Cart,1,$ 226.6,https://www.nascoeducation.com/portable-jump-rope-cart-pe06524.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/p/e/pe06524-main_4me6hkpm40r5uybb.jpg
Career Technical Education,Hospitality & Tourism,X0000WA34673,Silver Silicone Mitts - Set of 2,1,$ 10.97,https://www.nascoeducation.com/13-in-silver-silicone-mitt-set-of-2-wa34673-1.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa34673-main_qynosasklsrqwdd4_1.jpg
Career Technical Education,Hospitality & Tourism,X0000WA32977,Thermalloy Stainless Steel Saucepan Cover,1,$ 0,https://www.nascoeducation.com/thermalloy-stainless-steel-saucepan-cover-x0000wa32977.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32977-main_47f4t96ynocg8tl2.jpg
Career Technical Education,Hospitality & Tourism,X0000WA29359,Nordic Ware® Restaurant Skillet,1,$ 36.99,https://www.nascoeducation.com/catalog/product/view/id/33569/s/nordic-ware-restaurant-skillet-x0000wa29359/category/11925/,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29359-main_kyiitiq5l91vndmv.jpg
Career Technical Education,Human Services,X0000WA20521,Nasco Ready-or-Not Tot® Parenting Simulator - Enhanced/Drug Affected,1,$ 419.95,https://www.nascoeducation.com/nasco-ready-or-not-tot-parenting-simulator-enhanced-drug-affected-x0000wa20521.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa20521-main_t8kjor5csilkhgjy.jpg
Career Technical Education,Human Services,X0000WA30082,Personal Finance Essentials: Financial Literacy for Young Earners,1,$ 99.95,https://www.nascoeducation.com/personal-finance-essentials-financial-literacy-for-young-earners-x0000wa30082.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa30082-main_3htfps6frofhogz6.jpg
Career Technical Education,Human Services,WA32904,5-Minute Living on Your Own Activities,1,$ 38.65,https://www.nascoeducation.com/5-minute-living-on-your-own-activities-wa32904.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32904-main_xyymcknhtanvncqm.jpg
Career Technical Education,Human Services,X0000WA32201,Love to Care Back Sack,1,$ 5.7,https://www.nascoeducation.com/love-to-care-back-sack-x0000wa32201.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32201-main_ir1bcykls3qanvic.jpg
Career Technical Education,Human Services,WA27902,5-Minute Financial Activities,1,$ 38.65,https://www.nascoeducation.com/5-minute-financial-activities-wa27902.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27902-main_4mxetm8defrbuwbw.jpg
Career Technical Education,Human Services,X0000WA25832,Child Development Poster,1,$ 18.95,https://www.nascoeducation.com/child-development-poster-x0000wa25832.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25832-main_8yfj1yjdn0vvrdes.jpg
Career Technical Education,Human Services,WA35080,The Game of Life,1,$ 34.95,https://www.nascoeducation.com/the-game-of-life-wa35080.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa35080-main_lgeqvxjbze3rshce.jpg
Career Technical Education,Human Services,X0000WA21377-A,Nasco Ready-or-Not Tot® Parenting Simulator - Intermediate,1,$ 409.95,https://www.nascoeducation.com/nasco-ready-or-not-tot-parenting-simulator-intermediate-x0000wa21377-a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa21377a-main_1.jpg
Career Technical Education,Human Services,WA34957,My Money: The Math Edition CD-ROM,1,$ 200,https://www.nascoeducation.com/my-money-the-math-edition-cd-rom-wa34957.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa34957-main_cs2vepshtey2pf2s.jpg
Career Technical Education,Human Services,X0000WA18306,Nasco Ready-or-Not Tot® Parenting Simulator - Standard,1,$ 390.95,https://www.nascoeducation.com/nasco-ready-or-not-tot-parenting-simulator-standard-x0000wa18306.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa18306-alt03.jpg
Career Technical Education,Human Services,X0000SB17162,Newborn Baby Dolls - Boy and Girl,1,$ 115.4,https://www.nascoeducation.com/newborn-baby-dolls-boy-and-girl-x0000sb17162.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb17162-main_eev8blu23dfm9o0h.jpg
Career Technical Education,Human Services,WA34721,Financial Freedom for Life DVD Series Part 2 - Your Credit,1,$ 92.55,https://www.nascoeducation.com/financial-freedom-for-life-dvd-series-part-2-your-credit-wa34721.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa34721-main_tiocqi3rqexvywwz.jpg
Career Technical Education,Human Services,X0000SB17157,Newborn Baby Doll - Girl,1,$ 67.6,https://www.nascoeducation.com/newborn-baby-doll-girl-x0000sb17157.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb17157-main_tprsetunzcv82a8d.jpg
Career Technical Education,Human Services,WA34720,Financial Freedom for Life DVD Series Part 1 - Your Income,1,$ 108.95,https://www.nascoeducation.com/financial-freedom-for-life-dvd-series-part-1-your-income-wa34720.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa34720-main_nsqzhwbmvbo0hn2y.jpg
Career Technical Education,Human Services,X0000SB17156,Newborn Baby Doll - Boy,1,$ 67.6,https://www.nascoeducation.com/newborn-baby-doll-boy-x0000sb17156.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/c/1/c1b2da91750e8a4fcdfaff4b1d20f50a09cd554302258fac68e31fd8742fd75c.jpeg
Career Technical Education,Human Services,WA33479,Money Skills in Action Set,1,$ 74.9,https://www.nascoeducation.com/money-skills-in-action-set-wa33479.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa33479-main_jzpyu12tdmvhs65u.jpg
Career Technical Education,Human Services,WA33567,Working With Young Children - Instructor’s Edition,1,$ 185.18,https://www.nascoeducation.com/working-with-young-children-instructors-edition-wa33567.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa33567-main.jpg
Career Technical Education,Human Services,WA33180,How Would You Budget? - DVD,1,$ 99.95,https://www.nascoeducation.com/how-would-you-budget-dvd-wa33180.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa33180-main_ow8gnzhaqbthuxyy.jpg
Career Technical Education,Human Services,WA29316,5-Minute Parenting Activities,1,$ 38.65,https://www.nascoeducation.com/5-minute-parenting-activities-wa29316.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29316-main_j16cay9yk50g3nuo.jpg
Career Technical Education,Human Services,WA31619,Can I Make It On My Own? Series - The Complete Series,1,$ 169,https://www.nascoeducation.com/can-i-make-it-on-my-own-series-the-complete-series-wa31619.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa31619-main_z4rvtfggdc6cjkc8.jpg
Career Technical Education,Human Services,WA27905,5-Minute Child Development Activities,1,$ 38.65,https://www.nascoeducation.com/5-minute-child-development-activities-wa27905.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27905-main_4yrq6gb9u10kzrsk.jpg
Career Technical Education,Human Services,WA29669,Supermarkets: Aisles of Persuasion,1,$ 109.95,https://www.nascoeducation.com/supermarkets-aisles-of-persuasion-wa29669.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29669-main_femdcgz8q3uqpha4.jpg
Career Technical Education,Human Services,WA35090,Infant Short-Sleeved Girls T-Shirts,1,$ 13.99,https://www.nascoeducation.com/infant-short-sleeved-girls-t-shirts-wa35090.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa35090-main_yeduosgub9pkamfu.jpg
Career Technical Education,Human Services,WA28681,Know Your Consumer Rights (and Responsibilities) DVD,1,$ 99.95,https://www.nascoeducation.com/know-your-consumer-rights-and-responsibilities-dvd-wa28681.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28681-main_pgooeqfxogulek0v.jpg
Career Technical Education,Human Services,WA35089,Infant Short-Sleeved Boys T-Shirts,1,$ 11.99,https://www.nascoeducation.com/infant-short-sleeved-boys-t-shirts-wa35089.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa35089-main_pj9nkuvnfhsjbi3m.jpg
Career Technical Education,Human Services,WA28680,Using Credit Cards Wisely: Take Charge! DVD,1,$ 99.95,https://www.nascoeducation.com/using-credit-cards-wisely-take-charge-dvd-wa28680.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/8/f/8f10e680692bd563284721269f1bc58a52e865f1233fd9827cb71367feb81002.jpeg
Career Technical Education,Human Services,WA35082,Child Development Bingo,1,$ 40.75,https://www.nascoeducation.com/child-development-bingo-wa35082.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa35082-main_bkhne36fpsnvrwvs.jpg
Career Technical Education,Human Services,WA33986,Focusing on Early Years DVD,1,$ 129.95,https://www.nascoeducation.com/focusing-on-early-years-dvd-wa33986.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa33986-main_9movyvxxnf2wmsnp.jpg
Career Technical Education,Human Services,WA27215,Living on a Budget DVD,1,$ 99.95,https://www.nascoeducation.com/living-on-a-budget-dvd-wa27215.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27215-main_dudwfctalo5klaw3.jpg
Career Technical Education,Human Services,WA33564,Child Development: Early Stages Through Age 12 - Instructor’s Resource CD-ROM,1,$ 265,https://www.nascoeducation.com/child-development-early-stages-through-age-12-instructors-resource-cd-rom-wa33564.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa33564-main_kvgphf4jwa2docex.jpg
Career Technical Education,Human Services,WA26960,Budgeting Basics DVD,1,$ 99.95,https://www.nascoeducation.com/budgeting-basics-dvd-wa26960.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26960-main_xg6xflvk7ddpnrek.jpg
Career Technical Education,Human Services,WA33324,Child Development: Early Stages Through Age 12 - Student Workbook,1,$ 38.1,https://www.nascoeducation.com/child-development-early-stages-through-age-12-student-workbook-wa33324.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/0/1/01cabba24a617aad5ce1e575612c88f09131157e2b0eab0ae29a70e308dca334.jpeg
Career Technical Education,Human Services,WA26959,Real Food: The Cost of Convenience DVD,1,$ 99.95,https://www.nascoeducation.com/real-food-the-cost-of-convenience-dvd-wa26959.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26959-main_0i1s7a099w2wevp8.jpg
Career Technical Education,Human Services,WA32416,Understanding Postnatal Depression,1,$ 129.95,https://www.nascoeducation.com/understanding-postnatal-depression-wa32416.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32416-main_krrsyellvdy7lvgw.jpg
Career Technical Education,Human Services,WA25411,Buying the Basics Series - Set of 3 DVDs,1,$ 200,https://www.nascoeducation.com/buying-the-basics-series-set-of-3-dvds-wa25411.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25411-main_tm5fxsbellpcdhcx.jpg
Career Technical Education,Human Services,WA32126,Evenflo Soft Infant Carrier,1,$ 38.99,https://www.nascoeducation.com/evenflo-soft-infant-carrier-wa32126.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/d/0/d0a3f0276d6aabea47c12f29ae44d6c84b52b6e7f5afd76ff13bf412307df3bc.jpeg
Career Technical Education,Human Services,WA25399,21st Century Money Management Series - Set of 5 DVDs,1,$ 350,https://www.nascoeducation.com/21st-century-money-management-series-set-of-5-dvds-wa25399.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25399-main_871qrcxdweytpsm9.jpg
Career Technical Education,Human Services,WA32086,Crawler to Toddler: Baby Instructions DVD,1,$ 99.95,https://www.nascoeducation.com/crawler-to-toddler-baby-instructions-dvd-wa32086.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32086-main_jqri77udex0frhpz.jpg
Career Technical Education,Human Services,WA25367,Life Skills Activity Units: Living in the Real World,1,$ 279.13,https://www.nascoeducation.com/life-skills-activity-units-living-in-the-real-world-wa25367.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25367-main_qxja1i7jst5muoyc.jpg
Career Technical Education,Human Services,WA32085,Newborn to Crawler: Baby Instructions DVD,1,$ 99.95,https://www.nascoeducation.com/newborn-to-crawler-baby-instructions-dvd-wa32085.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa32085-main_nhfzw8bapchdm4ck.jpg
Career Technical Education,Human Services,WA23150,Budget City Game,1,$ 42.5,https://www.nascoeducation.com/budget-city-game-wa23150.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa23150-main.jpg
Career Technical Education,Human Services,WA31782,Child Development Activities: Prenatal through the Early Years,1,$ 45.65,https://www.nascoeducation.com/child-development-activities-prenatal-through-the-early-years-wa31782.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa31782-main_3auvukd0awpwp9ef.jpg
Career Technical Education,Human Services,WA15777,Your Checking Account: Teacher Book,1,$ 22.65,https://www.nascoeducation.com/your-checking-account-teacher-book-wa15777.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa15777-main_vjdnkpcimm5ffxbt.jpg
Career Technical Education,Human Services,WA31291,Human Reproduction and Development Text,1,$ 14.95,https://www.nascoeducation.com/human-reproduction-and-development-text-wa31291.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/3/a/3a02bd84bb93b6c24c120f12ff52814c3fbb67e25af6d1774ea0237632ff075e.jpeg
Career Technical Education,Human Services,WA15776,Your Checking Account: Lessons in Personal Banking Book,1,$ 25.75,https://www.nascoeducation.com/your-checking-account-lessons-in-personal-banking-book-wa15776.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa15776-main_p5xwmruyd6orrfuc.jpg
Career Technical Education,Human Services,WA31280,Preschooler Observation PLUS! DVDs - Complete Set,1,$ 525,https://www.nascoeducation.com/preschooler-observation-plus-dvds-complete-set-wa31280.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa31280-main_9bjqe3v6ygo4qmgo.jpg
Career Technical Education,Human Services,TB27527,Financial Literacy 9-Game Set,1,$ 215,https://www.nascoeducation.com/financial-literacy-9-game-set-tb27527.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb27527-main_wg7d12pjlttigz3a.jpg
Career Technical Education,Human Services,WA31264,Receiving Blankets,1,$ 23.99,https://www.nascoeducation.com/receiving-blankets-wa31264.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/5/e/5e6b9c6eee28c914a02f014bf24c026907eef2aa204c25455c96c03e1239a727.jpeg
Career Technical Education,Human Services,TB26504,Real World Math,1,$ 199,https://www.nascoeducation.com/real-world-math-tb26504.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb26504-main_0e6b9eq69xnqwzu0.jpg
Career Technical Education,Human Services,WA30107,Understanding Infants’ Development - Set of 3,1,$ 206.95,https://www.nascoeducation.com/understanding-infants-development-set-of-3-wa30107.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa30107-main_qqic3a2ms2kza9io.jpg
Career Technical Education,Human Services,TB23181,Consumer Math Game Set,1,$ 94,https://www.nascoeducation.com/consumer-math-game-set-tb23181.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb23181-main_a4cx0pbz0ktzdy0y.jpg
Career Technical Education,Human Services,WA30091,Infant Milestones: An Overview DVD,1,$ 129.95,https://www.nascoeducation.com/infant-milestones-an-overview-dvd-wa30091.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa30091-main_u6a952pw58jq6csb.jpg
Career Technical Education,Human Services,TB17850,Life-Project: A Resource for Teaching Personal Finance,1,$ 39.45,https://www.nascoeducation.com/life-project-a-resource-for-teaching-personal-finance-tb17850.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb17850-main_snilx44kfy2emnf9.jpg
Career Technical Education,Human Services,WA29730,Fetal Development PowerPoint®,1,$ 8.95,https://www.nascoeducation.com/fetal-development-powerpoint-wa29730.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/6/5/653508f428a78f100c87076a00a7cd54cb8acb27d27f9734c19472b233f8b24c.jpeg
Career Technical Education,Human Services,TB16683,Budget Game,1,$ 26.34,https://www.nascoeducation.com/budget-game-tb16683.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb16683-main.jpg
Career Technical Education,Human Services,WA29666,Beginning of Life - Complete Set,1,$ 695,https://www.nascoeducation.com/beginning-of-life-complete-set-wa29666.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29666-main_oxctm2c5m8tlvm9w.jpg
Career Technical Education,Human Services,TB15699,Bank Account,1,$ 25.95,https://www.nascoeducation.com/bank-account-tb15699.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/t/b/tb15699-main_jp0ppwxiyfxuxhpb.jpg
Career Technical Education,Human Services,WA29631,Beginning of Life - Heredity & Environment DVD,1,$ 139.95,https://www.nascoeducation.com/beginning-of-life-heredity-environment-dvd-wa29631.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29631-main_o7drvoq0tcrspbpe.jpg
Career Technical Education,Human Services,SN01403,Pay Day® Game 30th Classic Edition,1,$ 20.3,https://www.nascoeducation.com/pay-day-game-30th-classic-edition-sn01403.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/n/sn01403-main_uszj4g6mwjhxppeg.jpg
Career Technical Education,Human Services,WA29328,Guiding Behavior In Young Children,1,$ 108.95,https://www.nascoeducation.com/guiding-behavior-in-young-children-wa29328.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29328-main_5nmjposho6t5fl83.jpg
Career Technical Education,Human Services,WA29325,Toddlers DVD,1,$ 129.95,https://www.nascoeducation.com/toddlers-dvd-wa29325.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29325-main_vqma8eqpz3qk9q2p.jpg
Career Technical Education,Human Services,WA29323,Beginning of Life - Pregnancy in Progress DVD,1,$ 139.95,https://www.nascoeducation.com/beginning-of-life-pregnancy-in-progress-dvd-wa29323.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29323-main_o0kggy23vhynyxrs.jpg
Career Technical Education,Human Services,WA29322,Beginning of Life - Newborn Development DVD,1,$ 139.95,https://www.nascoeducation.com/beginning-of-life-newborn-development-dvd-wa29322.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29322-main_ze5mklronmg0r4gd.jpg
Career Technical Education,Human Services,WA29321,Beginning of Life - From Conception to Baby DVD,1,$ 139.95,https://www.nascoeducation.com/beginning-of-life-from-conception-to-baby-dvd-wa29321.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29321-main_a3fevw1qe6uatmwm.jpg
